,cycle,capacity,SoH,resistance,CCCT,CVCT,CS_Name
40,41.0,1.050711716697463,0.7610103484065406,0.0902422815561294,6244.236710927216,2059.531405308866,CS2_37
41,42.0,1.050165123934831,0.7610224186130901,0.090079091489315,6159.953661259206,2065.2968615249265,CS2_37
42,43.0,1.049639202225427,0.761017833921363,0.0895103588700294,6155.532297695638,2061.6250389081542,CS2_37
43,44.0,1.048510902538505,0.7610147809065577,0.0886966288089752,6148.891570640728,2051.0315211021807,CS2_37
44,45.0,1.0507824824426413,0.7793498336594453,0.0901606082916259,6126.547132555745,2079.8901409273967,CS2_37
45,46.0,1.0582523243064943,0.7701637252037397,0.0892675668001174,6212.979712955654,1962.1461693212625,CS2_37
46,47.0,1.0591994988614657,0.7609942925448197,0.0854417085647583,6251.030041567516,1938.3982492524665,CS2_37
47,48.0,1.0480745802826386,0.7610254991108261,0.0878828987479209,6211.664376978762,2037.9537145091451,CS2_37
48,49.0,1.0431270037559512,0.7610254448527272,0.0909728705883026,6132.485730303568,2055.92230776255,CS2_37
49,50.0,1.0423841737075843,0.7518844228960467,0.0895103588700294,6123.986006030464,2055.656870511128,CS2_37
50,51.0,1.0415767932703677,0.7610281785011098,0.0902422815561294,6116.2829273331445,2055.2659745181445,CS2_37
51,52.0,1.087456803032094,0.7793811398902449,0.0878032967448234,6125.362323156174,2073.703299870831,CS2_37
52,53.0,1.0852813973537598,0.7885567964538919,0.0878032967448234,6386.571726426244,2104.4521043327186,CS2_37
53,54.0,1.087495396453246,0.7793570592396052,0.0869115814566612,6415.3341110136025,1995.7546401566176,CS2_37
54,55.0,1.0871837266699331,0.7793665235572835,0.084627978503704,6440.698456391707,1964.6156928587295,CS2_37
55,56.0,1.0776374293894655,0.7793777075565254,0.0885360985994339,6395.289710660421,2042.829650552143,CS2_37
56,57.0,1.0708724495034163,0.7702021670751529,0.0893483534455299,6317.373362491519,2087.718652747615,CS2_37
57,58.0,1.0699158338879209,0.7702010293049923,0.0870691686868667,6297.577035834314,2071.06272192311,CS2_37
58,59.0,1.0599973896674324,0.7793983511885963,0.0903240889310836,6251.357943595183,2166.9373001368804,CS2_37
59,60.0,1.0619581412433647,0.7793815297038532,0.0903240889310836,6206.390591031464,2106.5160307774786,CS2_37
60,61.0,1.060535074950135,0.7702085853535674,0.0909728705883026,6228.316024352607,2103.781828854975,CS2_37
61,62.0,1.0518360038548848,0.7702320380622982,0.0910552740097045,6195.94001162707,2134.9196193247044,CS2_37
62,63.0,1.0510534964888452,0.7702136547526585,0.0919515490531921,6122.99590024713,2180.3409463223943,CS2_37
63,64.0,1.0501665351364118,0.770221212087693,0.0902422815561294,6122.199707209104,2169.3406179142767,CS2_37
64,65.0,1.0444716263185987,0.7609916543001312,0.0903240889310836,6111.559255664877,2154.263175142667,CS2_37
65,66.0,1.042316698804884,0.7701668494540262,0.0911378189921379,6084.388097618677,2189.183803227672,CS2_37
66,67.0,1.0437725622399756,0.7701502588259918,0.0925973877310752,6069.889023349359,2166.076230932464,CS2_37
67,68.0,1.0434471953532871,0.7701603080091496,0.0910552740097045,6096.095116266311,2145.3113567568653,CS2_37
68,69.0,1.0405321221890436,0.7609961321380223,0.092513658106327,6093.439536800172,2131.498381382029,CS2_37
69,70.0,1.0348924800449495,0.7609956218792592,0.0911378189921379,6025.247929557896,2212.839621550665,CS2_37
70,71.0,1.0347168464180396,0.7610156341393105,0.0910552740097045,6027.575953539985,2189.308714159124,CS2_37
71,72.0,1.034135735694405,0.7610034694771386,0.0917851254343986,6026.826614812278,2180.7934620056767,CS2_37
72,73.0,1.032167952478061,0.7701819912356898,0.0934096425771713,6011.061113988282,2201.105501578131,CS2_37
73,74.0,1.0347642617383002,0.7701385803913732,0.0903240889310836,5998.342669852136,2171.7637199050514,CS2_37
74,75.0,1.0345973554710606,0.7701511914215567,0.0917851254343986,6039.611663141637,2150.638970770233,CS2_37
75,76.0,1.0340897149741386,0.7701694191569584,0.0894292891025543,6036.549510895973,2152.670489615295,CS2_37
76,77.0,1.033459644919352,0.7609888888848504,0.0910552740097045,6028.9713107895805,2153.6392878535557,CS2_37
77,78.0,1.032944700057437,0.7609914115319489,0.0917851254343986,6022.221256377059,2157.24850060232,CS2_37
78,79.0,0.9206629631993534,0.7426485498682396,0.0879626497626304,6020.002730167122,0.0,CS2_37
79,80.0,1.0326349475335,0.7518001659998452,0.0908906161785125,6049.893916786474,2156.0616763560683,CS2_37
80,81.0,1.031854126902701,0.7609934342446201,0.0895915850996971,6013.128282107355,2151.764462070889,CS2_37
81,82.0,1.0313673009308502,0.7609876874764151,0.0902422815561294,6001.847033865517,2152.530075294606,CS2_37
82,83.0,1.030823847354896,0.7609934625609684,0.0895103588700294,5994.674834352569,2157.373719756957,CS2_37
83,84.0,1.0301282901094893,0.7610009709374088,0.0903240889310836,5987.955728688801,2153.858030763222,CS2_37
84,85.0,1.025449089688058,0.7609966922751837,0.0910552740097045,5982.956071996014,2160.2014570633182,CS2_37
85,86.0,1.0250148887072112,0.760989239301114,0.0896729603409767,5975.659316636447,2154.326670963841,CS2_37
86,87.0,1.0249470753592849,0.7609797001910846,0.0895103588700294,5973.565954318503,2158.7486575449584,CS2_37
87,88.0,0.9122446502294078,0.7426484976635751,0.0893483534455299,5971.316633669252,0.0,CS2_37
88,89.0,1.0238647829409824,0.7518361328925665,0.0917851254343986,5991.987230536761,2171.3576902943314,CS2_37
89,90.0,1.0235424492032066,0.7518105726393893,0.0903240889310836,5957.862716132135,2168.638933365466,CS2_37
90,91.0,0.9041430117093464,0.733511737883169,0.0895103588700294,5950.938228794141,0.0,CS2_37
91,92.0,1.008244180478403,0.7518546761120234,0.0911378189921379,5905.670644640864,2278.275759861572,CS2_37
92,93.0,1.007446918585444,0.7518624852599777,0.0934942513704299,5820.514977481565,2294.1346527172136,CS2_37
93,94.0,1.006737359170378,0.751865567541135,0.0926812589168548,5814.890042843646,2295.041086168261,CS2_37
94,95.0,1.0242034930514996,0.7518444308278074,0.0904060527682304,1.171851662033248,1512.2784917736967,CS2_37
95,96.0,1.0236859066292827,0.7518349722097808,0.0895103588700294,5957.942735113417,2168.629921379133,CS2_37
96,97.0,1.0230357220591089,0.7518543203722794,0.0904060527682304,5957.7876411700745,2146.755531271137,CS2_37
97,98.0,1.0303083192946838,0.7518379054228703,0.0886162966489791,5963.944439104922,2114.4453455918774,CS2_37
98,99.0,1.0311314385208523,0.7426633783137928,0.0886162966489791,6020.935758721571,2068.509466956748,CS2_37
99,100.0,1.0242303288264585,0.7334863369207586,0.0894292891025543,6032.609770205243,2057.6353474916177,CS2_37
100,101.0,1.016614075681691,0.7426551592323296,0.0903240889310836,5942.570685156803,2175.677140612533,CS2_37
101,102.0,1.0166026435114,0.7518212462650787,0.0909728705883026,5919.96034972604,2163.1619488384604,CS2_37
102,103.0,1.0163085990210874,0.742653794726832,0.0894292891025543,5928.930313575809,2133.318973280242,CS2_37
103,104.0,1.015045634046538,0.7426688675585826,0.0895103588700294,5907.914153161153,2164.3180094285344,CS2_37
104,105.0,1.0221169771985763,0.7518151838614135,0.0895915850996971,5878.6789957656,2229.422837039383,CS2_37
105,106.0,1.0235778231503287,0.742645926800453,0.0878032967448234,5972.0772488192015,2076.165984251857,CS2_37
106,107.0,1.02383263612445,0.7426610889576296,0.0886966288089752,5989.7705522866745,2056.807361641549,CS2_37
107,108.0,1.0131887482262094,0.7518520309207279,0.0894292891025543,5934.401182150468,2176.8021661894454,CS2_37
108,109.0,0.8948926587988703,0.7334933086607809,0.0903240889310836,5856.773138400487,0.0,CS2_37
109,110.0,1.012015257052343,0.7426582879832947,0.0910552740097045,5880.14784555565,2214.83262817844,CS2_37
110,111.0,1.0069225957811534,0.7426552808505928,0.0910552740097045,5848.85215255621,2195.3484785383043,CS2_37
111,112.0,1.0051411192967947,0.7518459014508494,0.0925973877310752,5818.866975405952,2238.738383371179,CS2_37
112,113.0,1.015586780844971,0.7426419664073032,0.0902422815561294,5847.493861678173,2133.0701875277155,CS2_37
113,114.0,1.0201290800549017,0.7426399570957094,0.0870691686868667,5932.655563648121,2097.5555912967247,CS2_37
114,115.0,1.007339027303895,0.7335058830589196,0.0902422815561294,5944.079378281953,2033.603342209186,CS2_37
115,116.0,1.0049417542345147,0.7426778056525281,0.0895103588700294,5817.914049947343,2234.597677311831,CS2_37
116,117.0,1.0046882631675529,0.7426793237950386,0.0903240889310836,5802.3979242555215,2224.5666275033145,CS2_37
117,118.0,1.0049989998930071,0.7426582930015296,0.0904060527682304,5799.054707687639,2221.6292234658613,CS2_37
118,119.0,0.997164093860032,0.7335063961042716,0.0904881730675697,5795.961123350251,2240.9294056649087,CS2_37
119,120.0,1.0118844185355371,0.7426496645749714,0.0903240889310836,5747.101527978317,2262.192143194028,CS2_37
120,121.0,1.0132410725508108,0.7334896691083276,0.0880425423383712,5885.247676167404,2123.742423804418,CS2_37
121,122.0,1.0136001009316984,0.7334822642361764,0.0886162966489791,5899.7652871178,2115.3993730611983,CS2_37
122,123.0,1.0150776530595396,0.7334568358745934,0.0886162966489791,5959.37690559862,2077.4478561463766,CS2_37
123,124.0,1.015726339483435,0.7334675827513134,0.0870691686868667,5945.019447113387,2057.1829179929337,CS2_37
124,125.0,1.019705665700135,0.7334755612161203,0.0878032967448234,5953.630451840872,2043.293426430202,CS2_37
125,126.0,1.020107297871706,0.7334742116012272,0.0854417085647583,5960.775738310244,2031.4810062821489,CS2_37
126,127.0,1.0207449325022566,0.7334787417130265,0.0877238363027572,5970.914878749696,2021.2787450887265,CS2_37
127,128.0,1.0206639223689693,0.7334683755616956,0.0862554386258125,5973.477570647898,2019.731974837196,CS2_37
128,129.0,1.0209573802744358,0.7243048916540002,0.0862554386258125,5977.009687354614,2013.872926691547,CS2_37
129,130.0,1.0211441784693769,0.724291490855157,0.0861773118376731,5981.447969624947,2007.3579305138555,CS2_37
130,131.0,1.0214018173170052,0.7243033850761246,0.0861773118376731,5984.698623086035,2004.7017045502437,CS2_37
131,132.0,1.0215983695956097,0.7243126959380615,0.0869903042912483,5986.011766148091,2004.592465357331,CS2_37
132,133.0,1.0216847687457529,0.7243127601918404,0.0876445174217224,5989.574678460485,1997.3583105941648,CS2_37
133,134.0,1.0216903032783882,0.7242931912759374,0.0854417085647583,5992.168660644093,1989.467827098444,CS2_37
134,135.0,1.0217759676774256,0.7334792702982595,0.0862554386258125,5992.681251835544,1992.0616848765055,CS2_37
135,136.0,1.0139166595687596,0.7151591741378625,0.0854417085647583,5993.54431639734,1994.4680132071956,CS2_37
136,137.0,1.003551707859748,0.7335266291847103,0.0895915850996971,5857.699329756433,2183.525084733439,CS2_37
137,138.0,1.0039581100137605,0.73350181594475,0.0901606082916259,5796.806424005597,2193.302326558158,CS2_37
138,139.0,0.998490492809329,0.7334918072295398,0.0895103588700294,5800.150435347459,2198.4585802908987,CS2_37
139,140.0,0.9979594846745464,0.7334871370961669,0.0902422815561294,5786.213066375232,2207.102404515841,CS2_37
140,141.0,1.0055375187253806,0.7518180419128485,0.092513658106327,5756.524689348764,2257.488306353567,CS2_37
141,142.0,1.0132411249286093,0.7334796683977082,0.0893483534455299,5882.407492913189,2087.103845431004,CS2_37
142,143.0,1.0138543078220914,0.7334601829296293,0.0893483534455299,5919.304429408046,2065.0268312821863,CS2_37
143,144.0,1.0132866064595167,0.7426720188358363,0.0910552740097045,5826.009497630238,2294.3788443217877,CS2_37
144,145.0,1.014152584001478,0.7518477950335303,0.0910552740097045,5830.711074905439,2299.175173823121,CS2_37
145,146.0,1.0220698286969765,0.7426398608372786,0.0894292891025543,5920.999239484718,2131.3840779287457,CS2_37
146,147.0,1.022435044882774,0.7334525094341655,0.0878828987479209,5963.986983963427,2097.932374716118,CS2_37
147,148.0,1.0064719486405336,0.7426689767989233,0.0894292891025543,5907.297773958846,2219.3331368604704,CS2_37
148,149.0,1.005710850364521,0.7426688688254952,0.0918682664632797,5811.445416367787,2255.910241059799,CS2_37
149,150.0,1.0076174042672148,0.742671961300086,0.0917851254343986,5774.789911809086,2190.926893085809,CS2_37
150,151.0,1.006389608067462,0.7426779966382322,0.0902422815561294,5794.087086881875,2172.5680668009736,CS2_37
151,152.0,1.004936896973527,0.7335143070977193,0.0917851254343986,5759.430552625592,2241.925544736281,CS2_37
152,153.0,1.0147766440799937,0.7426425922207116,0.0872273370623588,5802.511055839364,2116.008204362821,CS2_37
153,154.0,1.0159636163569483,0.7426472806945225,0.0886162966489791,5884.189036474898,2070.791482318164,CS2_37
154,155.0,1.006781124531442,0.7335112468610597,0.0886162966489791,5900.737864079594,2003.1515913892651,CS2_37
155,156.0,1.0046150624503734,0.7335061760527213,0.0903240889310836,5760.524949272978,2220.785708542884,CS2_37
156,157.0,1.0049899725641671,0.742673456178734,0.0909728705883026,5757.930853591068,2182.0834056556632,CS2_37
157,158.0,1.0050083005564718,0.7426825596314844,0.0894292891025543,5756.712245537899,2204.2861365677963,CS2_37
158,159.0,0.99857352517313,0.7334977859124799,0.0895915850996971,5760.430891610566,2194.239406539011,CS2_37
159,160.0,1.0068067873346038,0.7427103375435224,0.0894292891025543,5711.2273202066135,2273.754465564445,CS2_37
160,161.0,1.0132589974334143,0.7335215225401269,0.0886966288089752,5836.016316304158,2092.587690898072,CS2_37
161,162.0,1.0140087464333465,0.7426886816008605,0.0871481820940971,5869.175916813518,2058.2301349626505,CS2_37
162,163.0,0.997658884372512,0.7335535593730823,0.0910552740097045,5807.496584871813,2192.5835567782638,CS2_37
163,164.0,0.997982210876029,0.7335092885259002,0.0911378189921379,5712.962231051002,2215.660882679076,CS2_37
164,165.0,0.998234381630659,0.7334850239262027,0.0903240889310836,5728.041193726676,2184.380173772224,CS2_37
165,166.0,0.9980789158827869,0.7334925603319433,0.0910552740097045,5715.150238704693,2198.4266323487973,CS2_37
166,167.0,0.997348370312828,0.7426718374950776,0.0927652791142463,5697.681131124613,2244.832228325715,CS2_37
167,168.0,1.011000702926293,0.7334699091341801,0.0886966288089752,5760.763674272399,2112.2583283103304,CS2_37
168,169.0,1.012255991488651,0.7334629440278917,0.0893483534455299,5835.95453581051,2068.322495392,CS2_37
169,170.0,1.0131071038946724,0.7334841416008083,0.0878828987479209,5846.534296911908,2056.7917681628605,CS2_37
170,171.0,1.013233945122313,0.7334568582210148,0.0877238363027572,5856.081700956274,2044.7764789023784,CS2_37
171,172.0,1.0133880814698573,0.724299689384187,0.0886162966489791,5860.629617350234,2038.730040867813,CS2_37
172,173.0,1.0140592202744447,0.7334482777907357,0.0870691686868667,5872.74042437278,2028.8400627909575,CS2_37
173,174.0,1.0144325517029278,0.7334537197308304,0.0878828987479209,5880.820339173195,2023.3571816210751,CS2_37
174,175.0,1.0146031016671304,0.7334517891171259,0.0863337144255638,5887.805432009511,2012.731838003674,CS2_37
175,176.0,1.014781068273492,0.7334544880705728,0.0871481820940971,5894.430936207296,2003.2787811745657,CS2_37
176,177.0,1.015003655956703,0.7334458129370265,0.0877238363027572,5895.774905732076,2005.0445063613588,CS2_37
177,178.0,1.0150783855315315,0.7334593588703486,0.0877238363027572,5897.759538982005,2004.2788870827644,CS2_37
178,179.0,1.0152525743767598,0.73345770469362,0.0862554386258125,5898.6659818678745,2008.232025760168,CS2_37
179,180.0,1.01553515649321,0.733436371663684,0.0863337144255638,5904.447805604315,1997.076196483977,CS2_37
180,181.0,1.0158560839697868,0.7334821813229497,0.0886162966489791,5906.854800794681,1999.0765588963404,CS2_37
181,182.0,1.0159508573283702,0.7334594128685074,0.0870691686868667,5912.746175517386,1995.4047291793977,CS2_37
182,183.0,1.0207465267235587,0.7243068548259941,0.0862554386258125,5926.044154859614,1969.296311427024,CS2_37
183,184.0,1.0209262208363283,0.7242931448750731,0.0885360985994339,5937.749029988656,1959.843653147691,CS2_37
184,185.0,1.0046611821021445,0.733506530370549,0.0894292891025543,5795.323887351202,2175.130866262596,CS2_37
185,186.0,1.004429701210964,0.7334965589125075,0.0895103588700294,5772.417124837753,2119.94408124208,CS2_37
186,187.0,1.00418268128886,0.7426733532874538,0.0917851254343986,5755.134971143329,2169.818138161092,CS2_37
187,188.0,0.9980966866774372,0.7335218550728018,0.0895915850996971,5747.416672542575,2162.630471734796,CS2_37
188,189.0,1.0072097010886338,0.7426639580840644,0.0894292891025543,5740.274878430762,2160.7576635524165,CS2_37
189,190.0,1.0129344346988507,0.7334755029880073,0.0878032967448234,5840.596722963732,2060.370128275128,CS2_37
190,191.0,1.0072772719648686,0.7243098373904227,0.0862554386258125,5866.473947447375,2038.2459625538904,CS2_37
191,192.0,0.9975373051770904,0.7426773161326738,0.0919515490531921,5757.931798023521,2208.957552696229,CS2_37
192,193.0,1.006055979274799,0.7427034732737399,0.0902422815561294,5689.556955833214,2275.706786207109,CS2_37
193,194.0,1.0142745860452362,0.7334837669611206,0.0901606082916259,5797.087609051825,2168.679486992529,CS2_37
194,195.0,1.0153370616681452,0.7426523046763179,0.0884560421109199,5867.751689828845,2104.697335624307,CS2_37
195,196.0,1.0078465465789896,0.7243256269300902,0.0863337144255638,5886.441927713022,2071.3210954790998,CS2_37
196,197.0,1.0048231081029404,0.7334978501200325,0.0896729603409767,5767.291461443376,2217.4578138356883,CS2_37
197,198.0,1.0055623709518071,0.7426803171910229,0.0901606082916259,5752.259472300859,2199.411507804478,CS2_37
198,199.0,1.005730915191811,0.7426586237383357,0.0902422815561294,5767.229311116593,2177.896172251887,CS2_37
199,200.0,1.005406070373928,0.742653622836987,0.0925973877310752,5773.275564655618,2218.989561172697,CS2_37
200,201.0,1.012871866995702,0.7334639017519287,0.0863337144255638,5821.517269773409,2094.228873547443,CS2_37
201,202.0,1.013633461126696,0.72431194717926,0.0886162966489791,5869.3334657348605,2056.3238522276806,CS2_37
202,203.0,1.0046715534437625,0.7243282693788244,0.0908906161785125,5844.255855501629,2123.8042405986635,CS2_37
203,204.0,1.0042150382774837,0.7334836032606605,0.0887771174311637,5752.541481193417,2194.3020736658077,CS2_37
204,205.0,1.0044086999301622,0.7334782536453754,0.0902422815561294,5759.276130378916,2190.865033735376,CS2_37
205,206.0,1.0039672830508393,0.7334951205310345,0.0895103588700294,5759.245033220621,2197.2241833962617,CS2_37
206,207.0,1.0035862865394682,0.7334919470207804,0.0888577550649643,5752.917542084266,2164.521820191556,CS2_37
207,208.0,1.011972804643951,0.733461501995384,0.0878032967448234,5782.121014178469,2110.040863782662,CS2_37
208,209.0,1.013372989096383,0.7242833973148923,0.0870691686868667,5866.896816277964,2048.308959392074,CS2_37
209,210.0,1.0064322172428457,0.715119052845179,0.0870691686868667,5881.1963475680095,2035.1530328304216,CS2_37
210,211.0,0.9986948824379214,0.7334902862249069,0.0895103588700294,5773.746774156985,2170.818276921229,CS2_37
211,212.0,1.0046403773846906,0.733468231647222,0.0886162966489791,5757.136635600822,2154.537948562036,CS2_37
212,213.0,1.0114560081543913,0.7334633924780762,0.0901606082916259,5776.607484705659,2177.038986689906,CS2_37
213,214.0,1.0134231673401597,0.7242840307404859,0.0870691686868667,5874.993970004376,2014.6075474931567,CS2_37
214,215.0,1.013666695886839,0.7334446657484626,0.0862554386258125,5890.044250128965,2006.7329879310564,CS2_37
215,216.0,1.013719360672119,0.7334493249626348,0.0862554386258125,5897.497909619764,2005.014622386254,CS2_37
216,217.0,1.013942344960365,0.7334449447358338,0.0862554386258125,5898.779899568879,2001.108676258824,CS2_37
217,218.0,1.014104426949484,0.7334432657922472,0.0861773118376731,5901.827518935723,1996.2340145332275,CS2_37
218,219.0,1.0141630702931148,0.7242815350220015,0.0861773118376731,5905.453436804586,1993.2968260589405,CS2_37
219,220.0,1.014409502958717,0.7242766202751649,0.0862554386258125,5909.110351155396,1983.0315386170987,CS2_37
220,221.0,1.0149994654760688,0.7242834994539324,0.0869115814566612,5920.971314469585,1970.1103232558237,CS2_37
221,222.0,1.0148382130556333,0.7242725671907054,0.0875653550028801,5921.441695858899,1974.407421839889,CS2_37
222,223.0,1.0147989880267343,0.7242696325104017,0.0854417085647583,5923.285594924644,1969.7357361536704,CS2_37
223,224.0,1.0148699281533569,0.7242759520149933,0.085364319384098,5923.144910725241,1965.2205250822008,CS2_37
224,225.0,1.01490017417439,0.7242594420129771,0.084627978503704,5924.942098136526,1963.845476008195,CS2_37
225,226.0,1.015000240054316,0.7242655013741888,0.0868330001831054,5927.083670746186,1965.751730602933,CS2_37
226,227.0,1.0150973908287522,0.7242728482615808,0.0860214754939079,5928.286727305502,1961.6581377102996,CS2_37
227,228.0,1.0153872332013736,0.7242621859605738,0.084627978503704,5929.318418034236,1965.5803711433543,CS2_37
228,229.0,1.0151134613050936,0.7242822637870787,0.0854417085647583,5932.975055283343,1958.9553622067904,CS2_37
229,230.0,1.0150714024198093,0.7242998797397486,0.0863337144255638,5931.444014956127,1956.8617119336268,CS2_37
230,231.0,1.015069753130286,0.7243136257997913,0.0869115814566612,5931.678598187049,1959.0023295345015,CS2_37
231,232.0,1.0150926707221457,0.724324220336754,0.0861773118376731,5931.116444650339,1956.3150482469937,CS2_37
232,233.0,1.004607541619381,0.7335254299061893,0.0885360985994339,5855.334273251705,2093.368442168401,CS2_37
233,234.0,1.005442619578057,0.7243562544232836,0.0892675668001174,5792.717761891079,2079.4463238841854,CS2_37
234,235.0,1.0047805841338906,0.733542155933063,0.0878032967448234,5802.327612025372,2102.914868366788,CS2_37
235,236.0,0.9986100098391324,0.7243059128131111,0.0895103588700294,5771.014640055015,2141.1319198368,CS2_37
236,237.0,0.9977803567553812,0.7334782474955022,0.0901606082916259,5733.653459049354,2183.7091430913424,CS2_37
237,238.0,1.0071135245574807,0.7242939053176104,0.0869903042912483,5793.645767801558,2054.512158596539,CS2_37
238,239.0,1.012144553865674,0.7243037230968561,0.0869903042912483,5858.402011799044,2017.935939762392,CS2_37
239,240.0,1.00362111035311,0.7243128573743558,0.0886162966489791,5856.920327141299,2033.3851098828015,CS2_37
240,241.0,0.9973415313270324,0.7335156625221313,0.0901606082916259,5740.263292154647,2172.17806682596,CS2_37
241,242.0,0.9987402783497412,0.7244223103616542,0.0894292891025543,5736.606769225875,2215.615869835089,CS2_37
242,243.0,0.998220069111162,0.724411273878032,0.0886966288089752,5785.076390407206,2180.944035873392,CS2_37
243,244.0,0.9957516792766912,0.7335732232283951,0.0910552740097045,5749.011922466852,2244.6923405091948,CS2_37
244,245.0,1.004655098484111,0.7243701452315046,0.0878032967448234,5763.966391001006,2149.384306729109,CS2_37
245,246.0,1.0055963478771863,0.7335434974458002,0.0878828987479209,5841.928662214144,2095.1992953896333,CS2_37
246,247.0,0.9979105863098772,0.7243903789524433,0.0876445174217224,5860.587365137195,2048.903388343213,CS2_37
247,248.0,0.9953076216595532,0.7336002748549492,0.0903240889310836,5731.042829556478,2249.582591778715,CS2_37
248,249.0,0.9958550278424464,0.7335851748767733,0.0903240889310836,5713.369592989038,2242.4264710805,CS2_37
249,250.0,0.9898613887600406,0.733577172843343,0.0909728705883026,5720.417310656601,2243.0516250209184,CS2_37
250,251.0,0.9951134997421136,0.7244032857627293,0.0895915850996971,5688.431735234481,2262.863878759279,CS2_37
251,252.0,0.9962010390772792,0.7335619012472341,0.0924300923943519,5681.837755531684,2327.19109156396,CS2_37
252,253.0,0.9983783345048736,0.7335595327154741,0.0893483534455299,5775.439893403134,2138.8371412965357,CS2_37
253,254.0,1.003575907308094,0.7243718663697778,0.0879626497626304,5803.833351166919,2113.651558487123,CS2_37
254,255.0,0.989028584027301,0.7335700744063044,0.0909728705883026,5748.327906146878,2242.2705911452067,CS2_37
255,256.0,0.988826929891533,0.7335775425326296,0.0903240889310836,5677.010481693549,2272.6137111258577,CS2_37
256,257.0,0.9899099705533692,0.7244066216813293,0.0903240889310836,5687.354705823382,2243.145771916053,CS2_37
257,258.0,0.9887752190396684,0.7334784676511575,0.0895103588700294,5702.105645553296,2241.239947615366,CS2_37
258,259.0,0.9885349484142244,0.7243010036324156,0.0910552740097045,5694.746488419914,2243.051951215137,CS2_37
259,260.0,0.9976499627859894,0.7243008325117204,0.0871481820940971,5742.328813092696,2141.9784098611563,CS2_37
260,261.0,1.002560110086908,0.7242758578747825,0.0894292891025543,5809.975419855356,2100.9802725430054,CS2_37
261,262.0,0.9891077518279592,0.7243070507222734,0.0887771174311637,5812.852274842968,2082.509441121132,CS2_37
262,263.0,0.9875432923903924,0.7243056819000363,0.0909728705883026,5675.68297788981,2279.5979046824214,CS2_37
263,264.0,0.9871675410201906,0.7243449305487604,0.0917021334171295,5672.886502361682,2253.473615166731,CS2_37
264,265.0,0.9877684550627688,0.7334902674577887,0.0903240889310836,5650.714118004136,2286.0666621864075,CS2_37
265,266.0,0.9966628161552205,0.7243451105841585,0.0904060527682304,5674.152955699014,1119.3306134860031,CS2_37
266,267.0,0.9883572525417949,0.7243613834062269,0.0904060527682304,0.0,944.4183443461228,CS2_37
267,268.0,0.997348801170141,0.7243233977789012,0.0895915850996971,5703.041106916828,2266.907360768529,CS2_37
268,269.0,1.002755821570816,0.724302593592795,0.0893483534455299,5683.072906723653,2255.456918774031,CS2_37
269,270.0,0.9969487748466878,0.7151494187903538,0.0893483534455299,5777.706104155721,2158.569949352037,CS2_37
270,271.0,0.9874643205692782,0.7243375109884775,0.0917851254343986,5792.847995509983,2146.039403460527,CS2_37
271,272.0,0.987326384503957,0.7243108034245661,0.0918682664632797,5687.216389947294,2326.4069001087337,CS2_37
272,273.0,0.9866207451577498,0.7335115177313001,0.0911378189921379,5624.402665083893,2348.1093724514503,CS2_37
273,274.0,0.988806230040384,0.7243943308857331,0.0904060527682304,5609.09071076948,,CS2_37
274,275.0,0.988225358213176,0.7243906584051886,0.0918682664632797,5473.382025099093,2403.52405919137,CS2_37
275,276.0,0.9964212555928944,0.7335601878368843,0.0895103588700294,5647.659539373512,,CS2_37
276,277.0,0.9977411190187148,0.7335442822706789,0.0886966288089752,5682.471706385142,2365.5728439256272,CS2_37
277,278.0,0.9969898215335896,0.7152047960306034,0.0878828987479209,5766.290279614957,2200.5932735783863,CS2_37
278,279.0,0.9869305047961217,0.7335517117239447,0.0912205278873443,5788.152222954515,2168.9401853430827,CS2_37
279,280.0,0.9869023607388794,0.7335640786516127,0.0903240889310836,5695.332761266152,2328.744128098886,CS2_37
280,281.0,0.9810172574539632,0.73355771103474,0.0927652791142463,5615.564851922085,2379.4146171585307,CS2_37
281,282.0,0.9805556884580946,0.7335547630182128,0.0925973877310752,5620.159729009611,2381.7114103889908,CS2_37
282,283.0,0.980708986684376,0.74271347442703,0.0934096425771713,5617.70623534848,2339.16564683021,CS2_37
283,284.0,0.9887741041079232,0.7243654268481632,0.0895103588700294,5583.69043043624,2409.1479690852866,CS2_37
284,285.0,0.989344495757048,0.7335014906816686,0.0908906161785125,5659.58587154292,2264.4818463096453,CS2_37
285,286.0,0.9778539573822254,0.7335382123993202,0.0920349955558776,5665.228971469303,,CS2_37
286,287.0,0.977986907802073,0.7243473506663024,0.0926812589168548,5589.328764649952,2465.209208964661,CS2_37
287,288.0,0.9781574207133044,0.7243548399023991,0.0926812589168548,5557.580547063088,2354.3364044611226,CS2_37
288,289.0,0.9775406584548736,0.7243732078294367,0.0918682664632797,5561.283910203551,2386.5233822835726,CS2_37
289,290.0,0.9801077676021456,0.7243434052659148,0.0917851254343986,5565.534474678047,2360.9146487750118,CS2_37
290,291.0,0.9863057378994642,0.7243269446860023,0.0902422815561294,5537.315349745943,2428.1643405090435,CS2_37
291,292.0,0.9866803966634248,0.7243321429111368,0.0886966288089752,5644.928140286618,2260.450931835483,CS2_37
292,293.0,0.9868308182021712,0.7243490623598077,0.0886966288089752,5668.073322251614,2231.014687397052,CS2_37
293,294.0,0.98702317280886,0.7243401567611465,0.0879626497626304,5680.949159544951,2212.187003174855,CS2_37
